HOST_ID,HOST_ACCEPTANCE_RATE,HOST_LISTINGS_COUNT,HOST_TOTAL_LISTINGS_COUNT,LATITUDE,LONGITUDE,ACCOMMODATES,BATHROOMS,BEDROOMS,BEDS,SQUARE_FEET,GUESTS_INCLUDED,MINIMUM_NIGHTS,MAXIMUM_NIGHTS,MINIMUM_MINIMUM_NIGHTS,MAXIMUM_MINIMUM_NIGHTS,MINIMUM_MAXIMUM_NIGHTS,MAXIMUM_MAXIMUM_NIGHTS,MINIMUM_NIGHTS_AVG_NTM,MAXIMUM_NIGHTS_AVG_NTM,AVAILABILITY_30,AVAILABILITY_60,AVAILABILITY_90,AVAILABILITY_365,NUMBER_OF_REVIEWS,NUMBER_OF_REVIEWS_LTM,REVIEW_SCORES_RATING,REVIEW_SCORES_ACCURACY,REVIEW_SCORES_CLEANLINESS,REVIEW_SCORES_CHECKIN,REVIEW_SCORES_COMMUNICATION,REVIEW_SCORES_LOCATION,REVIEW_SCORES_VALUE,REVIEWS_PER_MONTH,HOST_RESPONSE_TIME,HOST_RESPONSE_RATE,HOST_IS_SUPERHOST,HOST_HAS_PROFILE_PIC,HOST_IDENTITY_VERIFIED,PROPERTY_TYPE,ROOM_TYPE,BED_TYPE,AMENITIES,PRICE,WEEKLY_PRICE,MONTHLY_PRICE,SECURITY_DEPOSIT,CLEANING_FEE,EXTRA_PEOPLE,FIRST_REVIEW,LAST_REVIEW,INSTANT_BOOKABLE,IS_BUSINESS_TRAVEL_READY,CANCELLATION_POLICY
1355344,,2.0,2.0,42.33066,-71.03984,4,1.0,2.0,3.0,,3,1,365,1,1,365,365,1.0,365.0,25,55,81,232,323,55,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3.6,within an hour,100%,t,t,t,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private living room"",""Private entrance"",""Outlet covers"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Beach essentials"",""Luggage dropoff allowed"",""Long term stays allowed""}",$200.00,,"$5,000.00",$500.00,$100.00,$25.00,2012-07-20,2019-11-10,t,f,strict_14_with_grace_period
814298,,95.0,95.0,42.33814,-71.08001,4,1.0,1.0,1.0,,1,29,1125,29,29,1125,1125,29.0,1125.0,0,0,30,89,92,8,84.0,9.0,9.0,10.0,8.0,9.0,8.0,1.0,within an hour,96%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed""}",$167.00,,,$500.00,$105.00,$0.00,2012-05-09,2019-10-28,f,f,strict_14_with_grace_period
1271326,,1.0,1.0,42.28719,-71.16816,1,1.5,1.0,1.0,,1,1,1125,1,1,1125,1125,1.0,1125.0,13,42,42,207,27,2,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0.34,within an hour,100%,f,t,t,House,Private room,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Washer,Dryer,Hangers,""Hair dryer"",Iron}",$80.00,,$816.00,,,$0.00,2013-05-21,2019-08-23,f,f,strict_14_with_grace_period
26988,,12.0,12.0,42.35881,-71.06547,2,1.0,1.0,1.0,,1,30,365,30,30,365,365,30.0,365.0,0,1,31,306,17,0,99.0,10.0,9.0,10.0,10.0,10.0,10.0,0.42,within a few hours,100%,t,t,f,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",Other}",$150.00,"$1,000.00","$3,350.00","$1,000.00",$150.00,$0.00,2016-08-14,2018-07-30,f,f,strict_14_with_grace_period
119019,,10.0,10.0,42.29929,-71.05997,6,2.0,2.0,2.0,,4,29,365,29,29,365,365,29.0,365.0,0,0,0,0,280,144,94.0,9.0,10.0,10.0,9.0,9.0,9.0,3.05,within an hour,100%,f,t,t,Townhouse,Entire home/apt,Real Bed,"{Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",Crib,""Hot water"",""Extra pillows and blankets""}",$196.00,,,$200.00,$125.00,$20.00,2012-05-17,2019-11-30,f,f,strict_14_with_grace_period
1632478,,2.0,2.0,42.3398,-71.07853,2,1.0,1.0,1.0,,1,2,29,2,2,29,29,2.0,29.0,0,0,0,0,311,41,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.28,within an hour,100%,t,t,t,Apartment,Private room,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",""Pets live on this property"",Cat(s),""Free street parking"",""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Host greets you""}",$99.00,$657.00,"$3,000.00",$150.00,$15.00,$15.00,2012-02-21,2019-11-24,f,f,moderate
1651480,,4.0,4.0,42.34349,-71.0768,2,1.0,1.0,1.0,,2,3,90,1,3,2,90,2.7,67.1,13,43,73,250,405,51,96.0,10.0,10.0,10.0,10.0,10.0,10.0,4.97,within an hour,100%,t,t,t,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""EV charger"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Paid parking on premises""}",$193.00,"$1,476.00","$5,208.00",$100.00,$70.00,$300.00,2013-03-27,2019-11-16,t,f,moderate
814298,,95.0,95.0,42.33824,-71.08172,2,1.0,0.0,2.0,,2,29,1125,29,29,1125,1125,29.0,1125.0,0,28,58,117,111,21,88.0,10.0,10.0,10.0,10.0,9.0,9.0,1.21,within an hour,96%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,Bathtub,""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",$167.00,,"$2,500.00",$500.00,$105.00,$0.00,2012-05-17,2019-09-19,f,f,strict_14_with_grace_period
1770277,,1.0,1.0,42.32443,-71.10652,9,2.0,4.0,6.0,,8,5,8,5,5,8,8,5.0,8.0,0,0,0,0,5,0,96.0,10.0,10.0,10.0,10.0,7.0,10.0,0.06,,,f,t,t,House,Entire home/apt,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Family/kid friendly"",Washer,Dryer,""Fire extinguisher""}",$250.00,"$1,925.00",,$200.00,$100.00,$50.00,2012-08-13,2015-08-24,f,f,strict_14_with_grace_period
1997048,,3.0,3.0,42.30088,-71.0819,1,1.0,1.0,1.0,,1,91,180,91,91,180,180,91.0,180.0,27,27,29,304,24,3,88.0,9.0,9.0,9.0,10.0,8.0,9.0,0.31,within a day,100%,f,t,t,Apartment,Private room,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Children’s books and toys"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",$60.00,$359.00,"$1,099.00",$100.00,$30.00,$10.00,2013-06-19,2019-10-07,f,f,moderate
2053557,,1.0,1.0,42.31713,-71.10966,2,1.0,1.0,1.0,,1,3,120,3,3,120,120,3.0,120.0,13,43,73,249,311,33,96.0,10.0,10.0,10.0,10.0,10.0,10.0,3.43,within an hour,86%,t,t,t,House,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Lake access""}",$71.00,$460.00,"$1,750.00",,,$0.00,2012-06-23,2019-11-10,f,f,strict_14_with_grace_period
1956464,,1.0,1.0,42.3092,-71.11836,2,1.0,1.0,1.0,,2,2,120,2,2,120,120,2.0,120.0,0,0,0,0,16,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.21,,,f,t,t,House,Private room,Real Bed,"{Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets live on this property"",Cat(s),""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",$200.00,$750.00,"$2,000.00",$100.00,$50.00,$25.00,2013-09-15,2016-06-26,f,f,strict_14_with_grace_period
2444900,,1.0,1.0,42.30511,-71.10643,2,1.5,1.0,1.0,1700.0,2,3,10,3,3,10,10,3.0,10.0,0,0,0,0,9,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.13,,,f,t,t,Apartment,Private room,Real Bed,"{Internet,Wifi,""Air conditioning"",""Indoor fireplace"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials}",$62.00,$600.00,,$150.00,$25.00,$50.00,2014-04-22,2016-05-31,f,f,moderate
85770,,4.0,4.0,42.34523,-71.07282,2,1.0,1.0,1.0,340.0,1,2,125,2,2,125,125,2.0,125.0,27,57,87,87,175,12,90.0,9.0,8.0,10.0,10.0,10.0,9.0,1.93,within an hour,100%,t,t,t,House,Private room,Real Bed,"{""Cable TV"",Internet,Wifi,""Air conditioning"",""Paid parking off premises"",Heating,""Smoke detector"",Essentials,""Hair dryer"",""Private entrance"",""Hot water"",""Luggage dropoff allowed"",""Host greets you""}",$148.00,$785.00,"$2,800.00",$0.00,$24.00,$15.00,2012-06-18,2019-10-31,t,f,moderate
71783,,25.0,25.0,42.31419,-71.06001,9,2.0,5.0,5.0,2400.0,4,32,90,32,32,1125,1125,32.0,1125.0,0,19,49,229,67,8,88.0,9.0,9.0,10.0,9.0,9.0,9.0,0.78,within an hour,94%,f,t,t,Townhouse,Entire home/apt,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""High chair"",""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",$175.00,"$2,265.00","$5,000.00",$100.00,$175.00,$14.00,2012-11-11,2019-10-29,t,f,strict_14_with_grace_period
71783,,25.0,25.0,42.31167,-71.06168,6,2.5,2.0,2.0,1200.0,2,32,90,32,32,1125,1125,32.0,1125.0,0,0,0,154,53,12,90.0,9.0,9.0,9.0,9.0,9.0,9.0,0.6,within an hour,94%,f,t,t,Townhouse,Entire home/apt,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",""Free street parking"",""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""High chair"",""Pack ’n Play/travel crib"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",Oven,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed""}",$168.00,"$1,825.00","$4,000.00",$100.00,$150.00,$12.00,2012-09-10,2019-09-05,t,f,strict_14_with_grace_period
71783,,25.0,25.0,42.32189,-71.06183,5,1.0,2.0,2.0,1200.0,2,32,90,32,32,1125,1125,32.0,1125.0,29,41,43,318,54,4,91.0,10.0,10.0,9.0,9.0,9.0,9.0,0.79,within an hour,94%,f,t,t,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Pack ’n Play/travel crib"",""Hot water"",Microwave,""Coffee maker"",""Dishes and silverware"",""Luggage dropoff allowed"",""Long term stays allowed""}",$125.00,"$1,495.00","$3,500.00",$100.00,$150.00,$12.00,2014-04-14,2019-06-13,t,f,strict_14_with_grace_period
71783,,25.0,25.0,42.31324,-71.06242,8,1.0,3.0,5.0,,3,32,90,32,32,1125,1125,32.0,1125.0,0,0,0,247,59,19,86.0,9.0,9.0,9.0,9.0,9.0,9.0,0.66,within an hour,94%,f,t,t,Serviced apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""High chair"",Crib,""Pack ’n Play/travel crib"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed""}",$142.00,"$1,675.00","$4,000.00",$100.00,$150.00,$12.00,2012-08-20,2019-09-02,t,f,strict_14_with_grace_period
2796082,,2.0,2.0,42.30335,-71.10497,4,1.0,2.0,2.0,,2,1,1125,1,2,1125,1125,1.3,1125.0,0,0,0,0,266,35,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.96,within an hour,100%,t,t,t,House,Private room,Real Bed,"{Internet,Wifi,""Air conditioning"",""Pets live on this property"",Dog(s),""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Coffee maker"",Refrigerator,""Luggage dropoff allowed""}",$110.00,,,,,$50.00,2012-07-15,2019-12-02,f,f,moderate
914630,,1.0,1.0,42.28847,-71.05477,4,1.5,2.0,2.0,,2,3,8,3,3,8,8,3.0,8.0,29,59,89,89,94,5,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1.23,within an hour,100%,t,t,t,Townhouse,Private room,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator}",$152.00,$800.00,,$0.00,$75.00,$25.00,2013-08-25,2019-10-27,f,f,moderate
71783,,25.0,25.0,42.3228,-71.06184,5,1.0,2.0,2.0,1200.0,2,32,180,32,32,1125,1125,32.0,1125.0,0,21,22,112,50,11,90.0,9.0,9.0,9.0,9.0,9.0,9.0,0.56,within an hour,94%,f,t,t,Serviced apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Pets allowed"",""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Pack ’n Play/travel crib"",""Hot water"",Microwave,""Coffee maker"",""Dishes and silverware"",""Luggage dropoff allowed"",""Long term stays allowed""}",$125.00,"$1,375.00","$3,500.00",$100.00,$150.00,$12.00,2012-08-26,2019-11-03,t,f,strict_14_with_grace_period
306407,,1.0,1.0,42.34171,-71.14851,2,1.0,1.0,1.0,675.0,2,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,0,20,11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.39,,,f,t,t,Apartment,Entire home/apt,Real Bed,"{Internet,Wifi,""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",$149.00,,,,$50.00,$50.00,2015-10-02,2019-02-09,f,f,moderate
2883829,,3.0,3.0,42.33818,-71.06463,2,1.0,1.0,1.0,750.0,3,180,1125,180,180,1125,1125,180.0,1125.0,0,1,31,306,33,0,94.0,10.0,9.0,9.0,10.0,9.0,9.0,0.51,within an hour,90%,t,t,t,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Paid parking off premises"",Elevator,""Free street parking"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",Bathtub,Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Well-lit path to entrance"",""No stairs or steps to enter"",""Wide entrance"",""Extra space around bed"",""No stairs or steps to enter"",""Wide doorway to guest bathroom"",""Wide entryway"",""Handheld shower head""}",$210.00,,"$3,500.00",$500.00,$80.00,$100.00,2014-08-01,2017-10-06,f,f,strict_14_with_grace_period
71783,,25.0,25.0,42.29118,-71.15316,6,1.0,3.0,4.0,1200.0,2,32,90,32,32,1125,1125,32.0,1125.0,14,28,28,230,37,7,91.0,9.0,9.0,9.0,9.0,9.0,9.0,1.14,within an hour,94%,f,t,t,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Pack ’n Play/travel crib"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed""}",$125.00,$800.00,"$3,200.00",$100.00,$150.00,$12.00,2017-04-05,2019-08-27,f,f,strict_14_with_grace_period
501427,,1.0,1.0,42.37808,-71.06343,2,1.0,1.0,1.0,,1,3,365,3,3,365,365,3.0,365.0,10,26,41,165,169,20,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.9,within a day,100%,t,t,t,House,Entire home/apt,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",$175.00,,,,,$0.00,2012-08-08,2019-10-25,f,f,strict_14_with_grace_period
3236611,,1.0,1.0,42.33477,-71.04995,1,1.0,1.0,1.0,1600.0,1,1,6,1,1,6,6,1.0,6.0,23,53,83,173,7,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.17,within a day,100%,f,t,t,Townhouse,Private room,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Breakfast,""Pets live on this property"",Cat(s),""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",""Garden or backyard"",""Host greets you""}",$188.00,$800.00,"$3,000.00","$1,000.00",$175.00,$25.00,2016-06-18,2019-06-13,f,f,strict_14_with_grace_period
814298,,95.0,95.0,42.33923,-71.08141,4,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,10,40,70,129,117,17,85.0,9.0,9.0,10.0,10.0,9.0,9.0,1.33,within an hour,96%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed""}",$163.00,,"$3,500.00",$500.00,$105.00,$0.00,2012-09-20,2019-09-16,f,f,strict_14_with_grace_period
26988,,12.0,12.0,42.35893,-71.06331,2,1.0,1.0,1.0,580.0,1,91,365,91,91,365,365,91.0,365.0,30,60,90,303,19,3,92.0,9.0,9.0,10.0,9.0,10.0,9.0,0.35,within a few hours,100%,t,t,f,Condominium,Entire home/apt,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Doorman,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Long term stays allowed"",Other}",$175.00,"$1,300.00","$3,000.00","$1,000.00",$250.00,$0.00,2015-05-29,2019-07-22,f,f,strict_14_with_grace_period
3648427,,2.0,2.0,42.37755,-71.0628,4,1.0,1.0,2.0,800.0,1,2,60,2,2,60,60,2.0,60.0,0,0,0,0,369,50,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.24,within an hour,100%,t,t,t,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Private entrance"",""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Luggage dropoff allowed"",Other}",$100.00,,,,$25.00,$0.00,2012-10-13,2019-11-17,f,f,moderate
3581975,,1.0,1.0,42.30957,-71.10629,2,1.5,1.0,1.0,,1,5,90,5,5,90,90,5.0,90.0,0,0,0,0,1,0,80.0,8.0,8.0,10.0,8.0,8.0,8.0,0.02,,,f,t,t,House,Entire home/apt,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$135.00,$875.00,"$2,800.00",,$50.00,$0.00,2014-10-09,2014-10-09,f,f,strict_14_with_grace_period
